"experiment","well","celltype","analyte","nocodazole_dose_ng_ml","treatment","dose_uM","time_in_noc_min","aim","cell_id","data_table"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S2 (2).csv"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S2!","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S2!.csv"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S2x","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S2x.csv"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S3.csv"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S3 (2).csv"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S4.csv"
3331,"F4","RPE1","CyclinB-venus",100,"noc_only",0.0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)","3331_F4S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F4S1.csv"
3331,"F4","RPE1","CyclinB-venus",100,"noc_only",0.0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)","3331_F4S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F4S1 (2).csv"
3331,"F4","RPE1","CyclinB-venus",100,"noc_only",0.0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)","3331_F4S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F4S2.csv"
3331,"F4","RPE1","CyclinB-venus",100,"noc_only",0.0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)","3331_F4S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F4S3.csv"
3331,"F4","RPE1","CyclinB-venus",100,"noc_only",0.0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)","3331_F4S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F4S3 (2).csv"
3331,"F4","RPE1","CyclinB-venus",100,"noc_only",0.0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)","3331_F4S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F4S4.csv"
3331,"F4","RPE1","CyclinB-venus",100,"noc_only",0.0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)","3331_F4S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F4S4 (2).csv"
3331,"F5","RPE1","CyclinB-venus",50,"noc_only",0.0,0,"Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!","3331_F5S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F5S1 (2).csv"
3331,"F5","RPE1","CyclinB-venus",50,"noc_only",0.0,0,"Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!","3331_F5S1-dies","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F5S1-dies.csv"
3331,"F5","RPE1","CyclinB-venus",50,"noc_only",0.0,0,"Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!","3331_F5S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F5S2.csv"
3331,"F5","RPE1","CyclinB-venus",50,"noc_only",0.0,0,"Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!","3331_F5S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F5S2 (2).csv"
3331,"F5","RPE1","CyclinB-venus",50,"noc_only",0.0,0,"Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!","3331_F5S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F5S2 (3).csv"
3331,"F5","RPE1","CyclinB-venus",50,"noc_only",0.0,0,"Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!","3331_F5S2 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/F5S2 (4).csv"
